,RegionName,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,Zipcode,lat,long
124,Peachtree City,Fayette,1803,274900.0,279850.0,289000.0,281000.0,274000.0,264500.0,263250.0,259900.0,259900.0,258950.0,259900.0,248500.0,239950.0,238500.0,251950.0,259900.0,249900.0,250000.0,249900.0,249900.0,249900.0,243000.0,235000.0,229500.0,228000.0,229087.5,239900.0,238500.0,239900.0,239450.0,229900.0,231900.0,232000.0,230900.0,239990.0,249900.0,262450.0,250000.0,265600.0,268500.0,268250.0,264945.0,258700.0,258700.0,259500.0,268500.0,265000.0,262995.0,260445.0,264900.0,287500.0,315000.0,322450.0,295000.0,299900.0,309500.0,317400.0,308225.0,319200.0,322200.0,324900.0,324900.0,338000.0,336450.0,334950.0,339900.0,339450.0,338500.0,345000.0,349900.0,345000.0,346500.0,338500.0,339000.0,343000.0,354900.0,359900.0,363000.0,385000.0,347000.0,396900.0,399900.0,418950.0,429000.0,399450.0,388990.0,398900,392900.0,402490.0,410000.0,419900.0,417200.0,399000.0,30269,33.391887,-84.570656
125,Powder Springs,Cobb,5650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134500.0,137000.0,134950.0,135000.0,145000.0,149900.0,150000.0,149900.0,155000.0,160000.0,156000.0,152000.0,139900.0,134950.0,152000.0,158250.0,159000.0,166000.0,158000.0,157000.0,165000.0,159950.0,159450.0,159000.0,159000.0,159500.0,164300.0,154900.0,174950.0,173400.0,178500.0,184000.0,179626.0,179313.0,175000.0,170000.0,170000.0,175776.0,176138.0,179950.0,180000,180000.0,175000.0,179500.0,179900.0,199950.0,210000.0,30127,33.874556,-84.69471300000001
126,Rex,Clayton,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000.0,115000.0,119000.0,119950.0,119450.0,119900.0,119900.0,124000.0,122490.0,121865,127495.0,126174.0,129900.0,126995.0,143550.0,148850.0,30273,33.583798,-84.271027
127,Riverdale,Clayton,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,68950.0,69950.0,74050.0,75000.0,79900.0,80000.0,81900.0,84369.0,82750.0,79950.0,77500.0,75950.0,79900.0,80000.0,84900.0,85000.0,84900.0,81900.0,83500.0,83000.0,89000.0,90000.0,95000.0,99900.0,109450,99000.0,104000.0,99900.0,104900.0,104900.0,109900.0,30274,33.554561,-84.399687
128,Riverdale,Clayton,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,68950.0,69950.0,74050.0,75000.0,79900.0,80000.0,81900.0,84369.0,82750.0,79950.0,77500.0,75950.0,79900.0,80000.0,84900.0,85000.0,84900.0,81900.0,83500.0,83000.0,89000.0,90000.0,95000.0,99900.0,109450,99000.0,104000.0,99900.0,104900.0,104900.0,109900.0,30296,33.563159999999996,-84.44115699999999
129,Roswell,Fulton,481,299900.0,300000.0,297000.0,300000.0,299900.0,298000.0,289000.0,280000.0,275000.0,275000.0,259900.0,259450.0,250000.0,246900.0,249900.0,264900.0,264900.0,264900.0,259900.0,250000.0,250000.0,249000.0,232900.0,229900.0,234900.0,226375.0,231000.0,239900.0,250000.0,250000.0,239900.0,234900.0,229900.0,229999.5,259900.0,263000.0,269900.0,275000.0,275000.0,289000.0,297500.0,299000.0,300000.0,300000.0,300000.0,299900.0,289900.0,285950.0,299000.0,324900.0,334900.0,339450.0,335000.0,340000.0,347900.0,350000.0,349900.0,350000.0,360000.0,357075.0,369900.0,359000.0,359900.0,369000.0,375000.0,389000.0,389900.0,399000.0,400000.0,411000.0,414990.0,425000.0,439000.0,410000.0,419000.0,419900.0,424900.0,429900.0,440000.0,439000.0,446157.0,447314.0,450000.0,449900.0,441990.0,430495.0,433233,437700.0,439000.0,444900.0,445000.0,439985.0,436269.0,30075,34.052688,-84.391587
130,Roswell,Fulton,481,299900.0,300000.0,297000.0,300000.0,299900.0,298000.0,289000.0,280000.0,275000.0,275000.0,259900.0,259450.0,250000.0,246900.0,249900.0,264900.0,264900.0,264900.0,259900.0,250000.0,250000.0,249000.0,232900.0,229900.0,234900.0,226375.0,231000.0,239900.0,250000.0,250000.0,239900.0,234900.0,229900.0,229999.5,259900.0,263000.0,269900.0,275000.0,275000.0,289000.0,297500.0,299000.0,300000.0,300000.0,300000.0,299900.0,289900.0,285950.0,299000.0,324900.0,334900.0,339450.0,335000.0,340000.0,347900.0,350000.0,349900.0,350000.0,360000.0,357075.0,369900.0,359000.0,359900.0,369000.0,375000.0,389000.0,389900.0,399000.0,400000.0,411000.0,414990.0,425000.0,439000.0,410000.0,419000.0,419900.0,424900.0,429900.0,440000.0,439000.0,446157.0,447314.0,450000.0,449900.0,441990.0,430495.0,433233,437700.0,439000.0,444900.0,445000.0,439985.0,436269.0,30076,34.028499,-84.31141600000001
131,Senoia,Coweta,6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272500.0,269900.0,265000.0,269800.0,269900.0,268400.0,264500.0,289900.0,302100.0,289949.5,309000.0,304300.0,317922.5,318575.0,315000.0,320550.0,320000.0,322375.0,327400.0,330134.5,332125.0,330369.0,339081,340000.0,343800.0,329000.0,333950.0,333950.0,329900.0,30276,33.26367,-84.570824
132,Sharpsburg,Coweta,3877,182500.0,186500.0,190000.0,201400.0,205250.0,199450.0,189450.0,194650.0,194900.0,185650.0,184900.0,184900.0,185000.0,184950.0,189000.0,197611.0,194900.0,194900.0,189900.0,194850.0,194850.0,188500.0,189450.0,169900.0,187450.0,187900.0,192000.0,179900.0,179900.0,179900.0,179900.0,184061.0,179561.0,179900.0,198750.0,212000.0,212000.0,225000.0,219900.0,225000.0,224900.0,224950.0,217500.0,219900.0,228900.0,225000.0,229050.0,229550.0,249750.0,239900.0,249000.0,225000.0,229900.0,237000.0,250000.0,229900.0,249000.0,240000.0,244900.0,254000.0,249900.0,248155.0,249900.0,256900.0,239450.0,244900.0,244900.0,269900.0,262200.0,262450.0,262450.0,274900.0,259900.0,265300.0,262700.0,265000.0,268500.0,266750.0,278500.0,285000.0,278500.0,281000.0,281000.0,283500.0,288200.0,298500.0,312450,304499.5,299838.5,299000.0,303500.0,305695.0,308500.0,30277,33.375308000000004,-84.64919599999999
133,Smyrna,Cobb,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217900.0,220000.0,219900.0,220000.0,221207.5,225000.0,224900.0,220000.0,225000.0,219900.0,225000.0,225000.0,231905.0,239900.0,240000.0,244517.5,240000.0,250000.0,258000.0,255000.0,270000.0,250000.0,259900.0,259950.0,255000.0,255000.0,265000.0,265000.0,269999.0,269990.0,275000.0,275000.0,282400.0,289900.0,296990.0,277950.0,290000.0,295685.5,295900.0,299900.0,297800.0,300000.0,300000.0,300000.0,309250.0,309000.0,303750.0,300000.0,305000,319712.0,319900.0,318856.0,315000.0,317604.0,324900.0,30080,33.869434000000005,-84.49638399999999
134,Smyrna,Cobb,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217900.0,220000.0,219900.0,220000.0,221207.5,225000.0,224900.0,220000.0,225000.0,219900.0,225000.0,225000.0,231905.0,239900.0,240000.0,244517.5,240000.0,250000.0,258000.0,255000.0,270000.0,250000.0,259900.0,259950.0,255000.0,255000.0,265000.0,265000.0,269999.0,269990.0,275000.0,275000.0,282400.0,289900.0,296990.0,277950.0,290000.0,295685.5,295900.0,299900.0,297800.0,300000.0,300000.0,300000.0,309250.0,309000.0,303750.0,300000.0,305000,319712.0,319900.0,318856.0,315000.0,317604.0,324900.0,30082,33.854654,-84.536437
135,Snellville,Gwinnett,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157250.0,149450.0,139900.0,138350.0,150000.0,149950.0,149900.0,155000.0,159000.0,159900.0,155000.0,154000.0,155000.0,149900.0,150000.0,158950.0,159900.0,166420.0,169000.0,169900.0,170000.0,170000.0,171400.0,169900.0,170640.0,174900.0,174900.0,174949.5,175000.0,179000.0,179950.0,180900.0,182400.0,185000.0,180833.0,185000.0,186444.0,185000.0,185450.0,180750.0,189900,193900.0,190000.0,193900.0,200500.0,200000.0,204900.0,30039,33.799244,-84.034408
136,Snellville,Gwinnett,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157250.0,149450.0,139900.0,138350.0,150000.0,149950.0,149900.0,155000.0,159000.0,159900.0,155000.0,154000.0,155000.0,149900.0,150000.0,158950.0,159900.0,166420.0,169000.0,169900.0,170000.0,170000.0,171400.0,169900.0,170640.0,174900.0,174900.0,174949.5,175000.0,179000.0,179950.0,180900.0,182400.0,185000.0,180833.0,185000.0,186444.0,185000.0,185450.0,180750.0,189900,193900.0,190000.0,193900.0,200500.0,200000.0,204900.0,30078,33.861019,-84.017993
137,Social Circle,Walton,4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000.0,219950.0,244450.0,219950.0,217500.0,199950.0,209400.0,219900.0,199900.0,199900.0,227000.0,216000.0,217900.0,217900.0,219900.0,219900.0,224900.0,224900.0,224900.0,223400.0,209900.0,219900.0,219900.0,238999.0,254450.0,248950.0,239000.0,250000.0,239900.0,248000.0,219900.0,227900.0,232900,235950.0,239900.0,236900.0,236900.0,237650.0,254900.0,30025,33.655902000000005,-83.69658100000001
138,Statham,Barrow,4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.0,379000.0,379000.0,364450.0,379450.0,371832.5,363765.0,367400.0,339950,352400.0,357400.0,362955.0,359900.0,369000.0,365977.5,30666,33.962081,-83.58461199999999
139,Stockbridge,Henry,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900.0,126250.0,125000.0,119950.0,122425.0,129900.0,129945.0,135000.0,144900.0,139450.0,139900.0,139900.0,129950.0,125000.0,134900.0,145450.0,147900.0,149900.0,150000.0,159900.0,159900.0,160000.0,165000.0,157000.0,159000.0,164938.5,159950.0,164900.0,159900.0,159900.0,159999.5,162700.0,159950.0,162700.0,160000.0,160000.0,160000.0,159000.0,159900.0,156900.0,159900,159900.0,159945.0,159900.0,159945.0,160000.0,167000.0,30281,33.567898,-84.193388
140,Stone Mountain,Dekalb,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88500.0,74900.0,69000.0,79900.0,87900.0,89950.0,90000.0,95700.0,99900.0,99900.0,95000.0,96700.0,90000.0,89900.0,93000.0,99000.0,95000.0,99900.0,99900.0,99900.0,99900.0,109900.0,109900.0,105900.0,105000.0,99900.0,99900.0,99900.0,100000.0,102000.0,109900.0,114900.0,117750.0,119000.0,116999.5,119900.0,123990.0,120000.0,120000.0,120000.0,125900,129900.0,133990.0,134947.5,139900.0,140000.0,140000.0,30083,33.797412,-84.19798399999999
141,Stone Mountain,Dekalb,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88500.0,74900.0,69000.0,79900.0,87900.0,89950.0,90000.0,95700.0,99900.0,99900.0,95000.0,96700.0,90000.0,89900.0,93000.0,99000.0,95000.0,99900.0,99900.0,99900.0,99900.0,109900.0,109900.0,105900.0,105000.0,99900.0,99900.0,99900.0,100000.0,102000.0,109900.0,114900.0,117750.0,119000.0,116999.5,119900.0,123990.0,120000.0,120000.0,120000.0,125900,129900.0,133990.0,134947.5,139900.0,140000.0,140000.0,30087,33.805802,-84.126929
142,Stone Mountain,Dekalb,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88500.0,74900.0,69000.0,79900.0,87900.0,89950.0,90000.0,95700.0,99900.0,99900.0,95000.0,96700.0,90000.0,89900.0,93000.0,99000.0,95000.0,99900.0,99900.0,99900.0,99900.0,109900.0,109900.0,105900.0,105000.0,99900.0,99900.0,99900.0,100000.0,102000.0,109900.0,114900.0,117750.0,119000.0,116999.5,119900.0,123990.0,120000.0,120000.0,120000.0,125900,129900.0,133990.0,134947.5,139900.0,140000.0,140000.0,30088,33.756052000000004,-84.182363
143,Suwanee,Gwinnett,1875,268058.0,259900.0,254900.0,250000.0,249900.0,250000.0,249900.0,246950.0,226900.0,229900.0,229000.0,222450.0,225000.0,220000.0,234900.0,235000.0,239850.0,239999.5,239900.0,225000.0,229900.0,227500.0,220000.0,210000.0,224900.0,219900.0,219900.0,224900.0,239900.0,239900.0,239900.0,239900.0,239999.0,239900.0,268295.0,269000.0,271750.0,268995.0,269000.0,271450.0,274900.0,274900.0,274900.0,279900.0,275000.0,277500.0,280000.0,289900.0,309900.0,310000.0,314150.0,315000.0,319900.0,319528.0,319400.0,329900.0,334999.0,335000.0,349450.0,350000.0,349900.0,362500.0,360000.0,351050.0,365000.0,359900.0,352002.5,371990.0,365000.0,375090.0,379900.0,379450.0,384900.0,378900.0,379900.0,383400.0,397500.0,389000.0,393500.0,387400.0,391310.0,392937.0,386490.0,387740.0,381765.0,381765.0,383000,397050.0,400000.0,395000.0,394950.0,389900.0,399999.0,30024,34.062971000000005,-84.09076999999999
144,Temple,Carroll,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900.0,99900.0,99900.0,101500.0,117400.0,119900.0,119900.0,119900.0,119900.0,123000.0,124000.0,119900.0,118850.0,113900.0,117950.0,117900.0,117900.0,118000.0,118850.0,118950.0,123000.0,119900.0,119000.0,119900.0,117400.0,116900.0,119000.0,119900.0,119900.0,119900.0,119900.0,119900.0,124900.0,124900.0,128900.0,125000.0,124900.0,124900.0,129000.0,129900.0,129900,131300.0,139073.5,140000.0,139900.0,140000.0,151303.0,30179,33.781553,-85.014782
145,Tucker,Dekalb,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000.0,164500.0,155500.0,139900.0,159000.0,160500.0,179000.0,180000.0,188750.0,188500.0,189250.0,183450.0,179500.0,175000.0,179900.0,179999.0,175000.0,185000.0,186450.0,189000.0,189000.0,187500.0,189450.0,189000.0,179900.0,174950.0,175000.0,174400.0,189000.0,189000.0,199950.0,209900.0,207000.0,204000.0,205000.0,207250.0,205000.0,205000.0,200000.0,200000.0,202500.0,210000,220000.0,220000.0,225000.0,225000.0,225000.0,225000.0,30084,33.854096999999996,-84.216155
146,Tyrone,Fayette,5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900.0,299900.0,299900.0,315000.0,314500.0,348750.0,369950.0,348750.0,354900.0,379000.0,354900.0,341500.0,345000,324950.0,335000.0,335000.0,361165.0,368337.0,364566.5,30290,33.476407,-84.589709
147,Villa Rica,Carroll,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128900.0,131900.0,134900.0,135000.0,137950.0,139900.0,142900.0,139900.0,145000.0,144000.0,145000.0,149250.0,144900.0,136000.0,140000.0,140000.0,144900.0,144900.0,149450.0,149900.0,147900.0,149900.0,149900.0,150000.0,155900.0,159900.0,162950.0,161700.0,156000.0,159350.0,159900.0,159900.0,159900.0,159900.0,169900.0,168400.0,166800.0,168200.0,175000.0,176950.0,184820,175000.0,179900.0,187573.5,190000.0,189900.0,195500.0,30180,33.718878000000004,-84.918801
148,Waleska,Cherokee,5812,224950.0,215000.0,199950.0,199900.0,199900.0,208900.0,227450.0,229900.0,227450.0,230495.0,225000.0,207500.0,199990.0,199900.0,191445.0,189900.0,191445.0,199900.0,199000.0,189900.0,189700.0,189900.0,185000.0,171950.0,162750.0,148750.0,165000.0,162450.0,170500.0,167450.0,169500.0,159900.0,158950.0,184900.0,214900.0,200000.0,175500.0,197450.0,200000.0,197000.0,199500.0,216450.0,227000.0,229899.5,229000.0,222450.0,219900.0,202000.0,198250.0,198250.0,189900.0,189900.0,199000.0,197500.0,192450.0,195000.0,199900.0,199750.0,202400.0,199800.0,199900.0,210000.0,210000.0,217900.0,216400.0,207450.0,217250.0,224900.0,238400.0,238900.0,229900.0,228900.0,228900.0,230000.0,252500.0,250000.0,269900.0,252500.0,262500.0,249450.0,250000.0,249450.0,241900.0,249450.0,247400.0,249900.0,254900,260000.0,259900.0,262450.0,289500.0,276200.0,304950.0,30183,34.338803999999996,-84.602425
149,Winder,Barrow,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900.0,129900.0,131900.0,129900.0,135000.0,137900.0,138975.0,139900.0,144900.0,143900.0,146900.0,144900.0,144400.0,146925.0,139999.5,145425.0,143900.0,144500.0,145425.0,148700.0,148425.0,154250.0,159900.0,159500.0,159900.0,161900.0,159900.0,159450.0,156400.0,159450.0,160900.0,160000.0,164900.0,160000.0,159900.0,159900.0,163000.0,164900.0,169900.0,169900.0,169900,173400.0,175000.0,176950.0,179000.0,184700.0,179900.0,30680,33.996386,-83.69955
150,Winston,Douglas,6420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,205000.0,185900.0,200000.0,196900.0,169900.0,195000.0,187400.0,195000.0,199000.0,215000.0,225000.0,224950.0,220000.0,220000.0,229000.0,229900.0,229900.0,229000.0,218000.0,244900.0,229900.0,229000.0,219900.0,204950.0,191950.0,185000.0,188000.0,184900.0,179900.0,175000.0,199900.0,219000,208900.0,227547.0,205000.0,231900.0,239900.0,235000.0,30187,33.662549,-84.847233
151,Woodstock,Cherokee,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900.0,210000.0,213347.5,214900.0,210000.0,209900.0,205500.0,210000.0,216800.0,214900.0,225000.0,229442.5,234900.0,235000.0,240000.0,240000.0,248900.0,244950.0,239900.0,242745.0,237900.0,239950.0,255000.0,259900.0,249900.0,250000.0,250000.0,256797.5,255000.0,258900.0,272080.0,267000.0,259900.0,259900.0,269000.0,265000.0,268000.0,269999.0,279949.5,299900.0,309400.0,304250,310000.0,306000.0,299900.0,309000.0,314900.0,314999.0,30188,34.123533,-84.457654
152,Woodstock,Cherokee,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900.0,210000.0,213347.5,214900.0,210000.0,209900.0,205500.0,210000.0,216800.0,214900.0,225000.0,229442.5,234900.0,235000.0,240000.0,240000.0,248900.0,244950.0,239900.0,242745.0,237900.0,239950.0,255000.0,259900.0,249900.0,250000.0,250000.0,256797.5,255000.0,258900.0,272080.0,267000.0,259900.0,259900.0,269000.0,265000.0,268000.0,269999.0,279949.5,299900.0,309400.0,304250,310000.0,306000.0,299900.0,309000.0,314900.0,314999.0,30189,34.124224,-84.570679
